pan max
pan_gene_20303 2
pan_gene_20304 2
pan_gene_20305 2
pan_gene_20306 3
pan_gene_20308 2
pan_gene_2031 2
pan_gene_20336 2
pan_gene_20343 2
pan_gene_20346 2
pan_gene_20355 2
pan_gene_20362 2
pan_gene_2037 3
pan_gene_20372 2
pan_gene_20382 2
pan_gene_20384 2
pan_gene_20386 2
pan_gene_20389 3
pan_gene_20391 4
pan_gene_20393 4
pan_gene_20394 2
pan_gene_20395 2
pan_gene_20401 2
pan_gene_20411 2
pan_gene_20419 2
pan_gene_20421 2
pan_gene_20434 2
pan_gene_20438 2
pan_gene_20442 2
pan_gene_20450 2
pan_gene_20465 2
pan_gene_20475 2
pan_gene_20477 2
pan_gene_20478 2
pan_gene_20483 2
pan_gene_20487 2
pan_gene_2049 2
pan_gene_20493 2
pan_gene_2050 3
pan_gene_20501 2
pan_gene_20505 2
pan_gene_20508 2
pan_gene_2051 2
pan_gene_20512 2
pan_gene_20513 2
pan_gene_20528 2
pan_gene_2053 2
pan_gene_20530 2
pan_gene_20532 3
pan_gene_20534 2
pan_gene_20535 2
pan_gene_20536 2
pan_gene_2054 3
pan_gene_20543 2
pan_gene_20555 3
pan_gene_20560 2
pan_gene_20561 3
pan_gene_20562 2
pan_gene_20567 2
pan_gene_20572 3
pan_gene_20577 3
pan_gene_20583 2
pan_gene_20584 3
pan_gene_20585 2
pan_gene_20590 2
pan_gene_20596 2
pan_gene_20597 3
pan_gene_206 2
pan_gene_2060 2
pan_gene_20600 3
pan_gene_20604 2
pan_gene_20616 3
pan_gene_20618 3
pan_gene_20628 2
pan_gene_20629 5
pan_gene_20633 2
pan_gene_20634 7
pan_gene_20641 2
pan_gene_20642 3
pan_gene_20647 2
pan_gene_20651 2
pan_gene_20652 2
pan_gene_20654 2
pan_gene_20655 2
pan_gene_20664 2
pan_gene_20675 2
pan_gene_2068 2
pan_gene_20682 2
pan_gene_20687 3
pan_gene_20702 2
pan_gene_20706 2
pan_gene_20715 2
pan_gene_20716 2
pan_gene_20719 3
pan_gene_20720 2
pan_gene_20721 2
pan_gene_20722 2
pan_gene_20724 3
pan_gene_20731 2
pan_gene_20734 2
pan_gene_20735 3
pan_gene_20744 2
pan_gene_20745 2
pan_gene_2075 2
pan_gene_2076 2
pan_gene_20760 2
pan_gene_20766 5
pan_gene_20769 2
pan_gene_2077 2
pan_gene_20771 2
pan_gene_20776 2
pan_gene_20779 2
pan_gene_2078 2
pan_gene_20790 2
pan_gene_20793 2
pan_gene_20796 2
pan_gene_20797 2
pan_gene_208 2
pan_gene_20802 4
pan_gene_20803 4
pan_gene_20804 4
pan_gene_20806 4
pan_gene_20807 2
pan_gene_20808 2
pan_gene_2081 3
pan_gene_20819 2
pan_gene_20829 2
pan_gene_20844 2
pan_gene_20851 2
pan_gene_20853 3
pan_gene_20858 2
pan_gene_20863 2
pan_gene_20868 3
pan_gene_20869 2
pan_gene_20877 2
pan_gene_20878 2
pan_gene_2088 2
pan_gene_20880 2
pan_gene_20881 2
pan_gene_20885 3
pan_gene_2089 2
pan_gene_20890 2
pan_gene_20893 4
pan_gene_20896 2
pan_gene_20899 2
pan_gene_209 2
pan_gene_20903 3
pan_gene_20906 2
pan_gene_20909 2
pan_gene_20910 2
pan_gene_20918 2
pan_gene_20923 2
pan_gene_20924 2
pan_gene_20930 2
pan_gene_20935 2
pan_gene_20942 2
pan_gene_20960 2
pan_gene_20961 2
pan_gene_20963 2
pan_gene_20964 2
pan_gene_20965 2
pan_gene_20971 2
pan_gene_20975 2
pan_gene_20977 2
pan_gene_20978 2
pan_gene_20987 2
pan_gene_20988 4
pan_gene_20992 2
pan_gene_2100 2
pan_gene_21001 2
pan_gene_21003 2
pan_gene_21005 2
pan_gene_21008 2
pan_gene_21011 2
pan_gene_21020 2
pan_gene_21027 2
pan_gene_21028 2
pan_gene_21035 2
pan_gene_21038 2
pan_gene_2104 7
pan_gene_21042 2
pan_gene_21048 2
pan_gene_21059 5
pan_gene_21068 2
pan_gene_21073 3
pan_gene_21078 2
pan_gene_21084 2
pan_gene_21085 2
pan_gene_21086 2
pan_gene_21089 3
pan_gene_21094 2
pan_gene_211 2
pan_gene_21102 2
pan_gene_21114 2
pan_gene_21117 2
pan_gene_212 2
pan_gene_21205 2
pan_gene_21228 2
pan_gene_21229 3
pan_gene_21236 2
pan_gene_21237 3
pan_gene_21246 2
pan_gene_21247 2
pan_gene_21250 4
pan_gene_21251 2
pan_gene_21253 2
pan_gene_21254 2
pan_gene_21256 2
pan_gene_21262 2
pan_gene_21265 2
pan_gene_21273 3
pan_gene_21274 3
pan_gene_21275 2
pan_gene_21280 2
pan_gene_21291 2
pan_gene_21294 3
pan_gene_21297 2
pan_gene_21299 2
pan_gene_2130 2
pan_gene_21300 2
pan_gene_21305 2
pan_gene_21306 2
pan_gene_21310 2
pan_gene_21312 2
pan_gene_21319 2
pan_gene_2132 2
pan_gene_21320 2
pan_gene_21324 2
pan_gene_21334 2
pan_gene_21337 2
pan_gene_21339 2
pan_gene_21340 2
pan_gene_21344 2
pan_gene_21345 2
pan_gene_21347 2
pan_gene_21348 2
pan_gene_21350 2
pan_gene_21355 2
pan_gene_21371 2
pan_gene_21372 2
pan_gene_2138 2
pan_gene_21381 2
pan_gene_21382 2
pan_gene_21388 2
pan_gene_21390 2
pan_gene_21398 2
pan_gene_214 2
pan_gene_21405 2
pan_gene_21406 2
pan_gene_2141 2
pan_gene_21438 2
pan_gene_21442 2
pan_gene_21445 10
pan_gene_21455 2
pan_gene_21458 2
pan_gene_21465 2
pan_gene_21468 2
pan_gene_21474 2
pan_gene_21484 3
pan_gene_21486 2
pan_gene_21488 2
pan_gene_21490 2
pan_gene_21492 2
pan_gene_21494 2
pan_gene_21499 2
pan_gene_215 2
pan_gene_21500 2
pan_gene_21503 2
pan_gene_21507 2
pan_gene_21510 2
pan_gene_21512 2
pan_gene_21516 2
pan_gene_21517 2
pan_gene_21532 2
pan_gene_21534 3
pan_gene_2154 2
pan_gene_21540 2
pan_gene_21544 2
pan_gene_21546 2
pan_gene_21549 2
pan_gene_21550 2
pan_gene_21554 4
pan_gene_21556 2
pan_gene_21565 3
pan_gene_21574 2
pan_gene_21587 2
pan_gene_21589 2
pan_gene_2159 2
pan_gene_21595 2
pan_gene_21598 2
pan_gene_21599 2
pan_gene_2160 3
pan_gene_21606 2
pan_gene_21613 2
pan_gene_21615 2
pan_gene_21621 2
pan_gene_21632 2
pan_gene_21636 2
pan_gene_21644 2
pan_gene_21648 2
pan_gene_21651 2
pan_gene_2166 2
pan_gene_21664 2
pan_gene_21668 2
pan_gene_21669 2
pan_gene_2167 2
pan_gene_21670 4
pan_gene_21671 2
pan_gene_21674 2
pan_gene_21688 2
pan_gene_21700 2
pan_gene_21704 2
pan_gene_21709 3
pan_gene_21717 2
pan_gene_21723 2
pan_gene_21726 2
pan_gene_21729 2
pan_gene_21732 2
pan_gene_21733 2
pan_gene_21734 2
pan_gene_21735 2
pan_gene_21736 2
pan_gene_21737 2
pan_gene_21751 2
pan_gene_21755 2
pan_gene_21758 4
pan_gene_2177 2
pan_gene_21770 2
pan_gene_21772 2
pan_gene_21775 2
pan_gene_21807 2
pan_gene_21808 2
pan_gene_21813 2
pan_gene_21816 2
pan_gene_2182 2
pan_gene_21828 2
pan_gene_21829 2
pan_gene_21831 2
pan_gene_21833 2
pan_gene_21840 2
pan_gene_21841 2
pan_gene_21846 3
pan_gene_21851 2
pan_gene_21853 2
pan_gene_21854 2
pan_gene_21855 2
pan_gene_21856 2
pan_gene_21858 2
pan_gene_21859 2
pan_gene_21860 3
pan_gene_21861 4
pan_gene_21862 3
pan_gene_21863 3
pan_gene_21866 2
pan_gene_21867 2
pan_gene_21873 2
pan_gene_21874 3
pan_gene_21875 2
pan_gene_21879 2
pan_gene_21884 4
pan_gene_21886 2
pan_gene_21892 2
pan_gene_21895 4
pan_gene_2190 2
pan_gene_21903 2
pan_gene_21904 2
pan_gene_21908 2
pan_gene_21909 3
pan_gene_21910 2
pan_gene_21918 2
pan_gene_21933 2
pan_gene_21947 2
pan_gene_21949 2
pan_gene_2195 2
pan_gene_21956 2
pan_gene_21959 2
pan_gene_21963 2
pan_gene_21965 2
pan_gene_2197 2
pan_gene_21972 2
pan_gene_21973 2
pan_gene_21975 2
pan_gene_21978 2
pan_gene_21987 2
pan_gene_2199 2
pan_gene_21990 3
pan_gene_21992 2
pan_gene_22002 2
pan_gene_22003 2
pan_gene_2202 2
pan_gene_22027 2
pan_gene_22038 2
pan_gene_22046 2
pan_gene_2205 3
pan_gene_22054 2
pan_gene_22057 2
pan_gene_22059 2
pan_gene_22069 2
pan_gene_22078 2
pan_gene_2208 2
pan_gene_22081 2
pan_gene_22082 2
pan_gene_22083 4
pan_gene_22100 2
pan_gene_22102 2
pan_gene_22106 2
pan_gene_22107 2
pan_gene_22112 2
pan_gene_22121 2
pan_gene_22122 2
pan_gene_22123 2
pan_gene_22127 2
pan_gene_22131 2
pan_gene_22135 2
pan_gene_22136 5
pan_gene_22137 2
pan_gene_22163 4
pan_gene_22165 2
pan_gene_22166 2
pan_gene_22173 2
pan_gene_22181 2
pan_gene_22183 3
pan_gene_22185 2
pan_gene_22187 2
pan_gene_22191 2
pan_gene_22193 3
pan_gene_22194 3
pan_gene_22203 2
pan_gene_22208 3
pan_gene_22210 2
pan_gene_22214 2
pan_gene_22215 2
pan_gene_22216 3
pan_gene_22218 2
pan_gene_2222 2
pan_gene_22221 2
pan_gene_22222 2
pan_gene_22223 2
pan_gene_22224 2
pan_gene_22227 2
pan_gene_22233 2
pan_gene_22238 2
pan_gene_22241 3
pan_gene_22250 2
pan_gene_22252 2
pan_gene_22256 2
pan_gene_22264 2
pan_gene_22270 2
pan_gene_22272 2
pan_gene_22277 2
pan_gene_22278 2
pan_gene_22297 2
pan_gene_22299 3
pan_gene_22308 2
pan_gene_22313 2
pan_gene_22320 2
pan_gene_22321 2
pan_gene_22322 2
pan_gene_2233 2
pan_gene_22332 2
pan_gene_22333 2
pan_gene_22342 2
pan_gene_22345 2
pan_gene_22346 2
pan_gene_22348 3
pan_gene_22353 2
pan_gene_22355 2
pan_gene_22360 2
pan_gene_22361 2
pan_gene_22363 2
pan_gene_22364 2
pan_gene_22367 12
pan_gene_2237 2
pan_gene_22373 2
pan_gene_22380 2
pan_gene_22384 2
pan_gene_22396 2
pan_gene_22399 2
pan_gene_22400 2
pan_gene_22408 2
pan_gene_22410 2
pan_gene_22412 2
pan_gene_22413 3
pan_gene_22418 2
pan_gene_2242 2
pan_gene_22443 6
pan_gene_22448 2
pan_gene_22449 2
pan_gene_22450 2
pan_gene_22453 2
pan_gene_22468 2
pan_gene_22470 3
pan_gene_22472 2
pan_gene_22475 2
pan_gene_22477 2
pan_gene_22478 2
pan_gene_22479 3
pan_gene_22480 4
pan_gene_22482 2
pan_gene_22487 2
pan_gene_22495 2
pan_gene_2250 2
pan_gene_22505 2
pan_gene_22508 3
pan_gene_22517 2
pan_gene_22530 3
pan_gene_22531 2
pan_gene_22535 2
pan_gene_2254 2
pan_gene_22551 2
pan_gene_22553 2
pan_gene_22554 2
pan_gene_22556 3
pan_gene_22561 2
pan_gene_22563 2
pan_gene_22566 4
pan_gene_22570 2
pan_gene_22572 3
pan_gene_22574 2
pan_gene_22577 2
pan_gene_22582 2
pan_gene_22586 2
pan_gene_22588 2
pan_gene_22594 2
pan_gene_22599 6
pan_gene_226 2
pan_gene_22602 2
pan_gene_22604 2
pan_gene_22606 2
pan_gene_22607 3
pan_gene_22619 2
pan_gene_22620 3
pan_gene_22625 2
pan_gene_22632 2
pan_gene_22633 2
pan_gene_22634 2
pan_gene_22635 2
pan_gene_2264 3
pan_gene_22640 2
pan_gene_22643 2
pan_gene_22645 2
pan_gene_22647 2
pan_gene_22648 2
pan_gene_22650 4
pan_gene_22652 2
pan_gene_22656 3
pan_gene_22662 2
pan_gene_22663 2
pan_gene_22665 2
pan_gene_22681 3
pan_gene_22687 2
pan_gene_22690 2
pan_gene_22694 2
pan_gene_22695 2
pan_gene_22696 2
pan_gene_227 3
pan_gene_2270 2
pan_gene_22700 2
pan_gene_22710 2
pan_gene_22724 2
pan_gene_22729 2
pan_gene_22745 2
pan_gene_22747 2
pan_gene_2275 3
pan_gene_22764 5
pan_gene_22772 2
pan_gene_22776 2
pan_gene_22777 5
pan_gene_2278 3
pan_gene_22784 2
pan_gene_22787 2
pan_gene_22796 5
pan_gene_22807 2
pan_gene_22813 2
pan_gene_22822 2
pan_gene_22823 2
pan_gene_22827 3
pan_gene_22828 2
pan_gene_22832 2
pan_gene_22835 2
pan_gene_22837 3
pan_gene_22838 3
pan_gene_22839 2
pan_gene_22845 2
pan_gene_22856 2
pan_gene_22857 2
pan_gene_22858 2
pan_gene_22862 3
pan_gene_22863 2
pan_gene_22872 2
pan_gene_22885 2
pan_gene_22889 2
pan_gene_22890 2
pan_gene_22899 4
pan_gene_22901 2
pan_gene_22902 2
pan_gene_22904 2
pan_gene_22909 2
pan_gene_2291 2
pan_gene_22917 2
pan_gene_22925 5
pan_gene_2293 2
pan_gene_22930 4
pan_gene_22931 2
pan_gene_22932 2
pan_gene_22936 3
pan_gene_22937 2
pan_gene_22940 2
pan_gene_22950 3
pan_gene_22959 2
pan_gene_22960 2
pan_gene_22961 3
pan_gene_22968 2
pan_gene_22969 3
pan_gene_22981 2
pan_gene_22983 2
pan_gene_22993 3
pan_gene_22994 2
pan_gene_22996 2
pan_gene_22997 2
pan_gene_230 2
pan_gene_23008 3
pan_gene_23009 2
pan_gene_2301 4
pan_gene_23014 2
pan_gene_23015 2
pan_gene_23017 2
pan_gene_23020 2
pan_gene_23027 3
pan_gene_23048 2
pan_gene_23052 2
pan_gene_23056 2
pan_gene_23061 2
pan_gene_23062 2
pan_gene_23063 2
pan_gene_23069 3
pan_gene_2307 2
pan_gene_23071 3
pan_gene_23088 2
pan_gene_23091 2
pan_gene_23094 2
pan_gene_23096 3
pan_gene_23099 2
pan_gene_231 2
pan_gene_23100 4
pan_gene_23105 2
pan_gene_23106 3
pan_gene_23117 2
pan_gene_23122 2
pan_gene_23125 2
pan_gene_23128 2
pan_gene_23130 2
pan_gene_23141 2
pan_gene_23142 3
pan_gene_23143 4
pan_gene_2315 2
pan_gene_23152 2
pan_gene_23153 2
pan_gene_23155 2
pan_gene_23160 2
pan_gene_23162 2
pan_gene_23163 3
pan_gene_23165 2
pan_gene_23167 2
pan_gene_23177 4
pan_gene_23178 2
pan_gene_23182 5
pan_gene_23186 2
pan_gene_23187 2
pan_gene_2320 2
pan_gene_2321 2
pan_gene_23211 4
pan_gene_23241 9
pan_gene_23248 2
pan_gene_23255 2
pan_gene_23269 2
pan_gene_2328 2
pan_gene_23287 2
pan_gene_23288 2
pan_gene_23292 3
pan_gene_2330 2
pan_gene_23302 2
pan_gene_23305 2
pan_gene_23306 2
pan_gene_2332 2
pan_gene_23320 2
pan_gene_23323 2
pan_gene_23327 2
pan_gene_23332 2
pan_gene_23341 2
pan_gene_23345 2
pan_gene_23354 2
pan_gene_23358 2
pan_gene_23361 2
pan_gene_23365 2
pan_gene_23366 2
pan_gene_23371 3
pan_gene_23377 3
pan_gene_23382 2
pan_gene_23386 2
pan_gene_23389 2
pan_gene_2340 2
pan_gene_23400 2
pan_gene_23412 4
pan_gene_23414 2
pan_gene_23417 2
pan_gene_23425 3
pan_gene_2343 3
pan_gene_23433 2
pan_gene_23443 2
pan_gene_23447 2
pan_gene_23449 2
pan_gene_2345 2
pan_gene_23451 2
pan_gene_23454 2
pan_gene_23458 2
pan_gene_23459 2
pan_gene_2346 2
pan_gene_23462 2
pan_gene_23468 2
pan_gene_23469 2
pan_gene_2347 2
pan_gene_23474 2
pan_gene_2348 4
pan_gene_23482 2
pan_gene_23488 2
pan_gene_23493 2
pan_gene_23497 2
pan_gene_23498 2
pan_gene_23501 2
pan_gene_23506 2
pan_gene_23507 2
pan_gene_23508 3
pan_gene_23512 2
pan_gene_23514 3
pan_gene_23516 4
pan_gene_23521 2
pan_gene_23523 2
pan_gene_23528 3
pan_gene_23530 2
pan_gene_23539 2
pan_gene_2354 2
pan_gene_23545 2
pan_gene_23552 2
pan_gene_23554 2
pan_gene_23558 9
pan_gene_23562 2
pan_gene_23563 2
pan_gene_23572 2
pan_gene_23576 2
pan_gene_23577 2
pan_gene_23578 2
pan_gene_23581 2
pan_gene_23585 4
pan_gene_23586 2
pan_gene_23589 2
pan_gene_23593 3
pan_gene_23601 2
pan_gene_23604 2
pan_gene_23605 2
pan_gene_23607 2
pan_gene_23618 3
pan_gene_2362 2
pan_gene_2363 2
pan_gene_23642 2
pan_gene_23643 3
pan_gene_23649 2
pan_gene_23650 2
pan_gene_23651 2
pan_gene_23652 2
pan_gene_23653 2
pan_gene_23656 2
pan_gene_23677 2
pan_gene_23687 2
pan_gene_23691 3
pan_gene_23695 2
pan_gene_23696 2
pan_gene_2370 2
pan_gene_23702 2
pan_gene_23703 2
pan_gene_23704 2
pan_gene_23711 2
pan_gene_23720 2
pan_gene_23721 2
pan_gene_23724 4
pan_gene_23728 2
pan_gene_2373 2
pan_gene_23733 3
pan_gene_23736 2
pan_gene_23737 2
pan_gene_23742 2
pan_gene_23744 2
pan_gene_23750 3
pan_gene_23751 2
pan_gene_23756 2
pan_gene_23759 2
pan_gene_23760 2
pan_gene_23763 2
pan_gene_23766 2
pan_gene_23769 2
pan_gene_23770 2
pan_gene_23776 2
pan_gene_23780 3
pan_gene_23783 2
pan_gene_23787 2
pan_gene_23789 2
pan_gene_23790 2
pan_gene_23791 2
pan_gene_23792 3
pan_gene_23799 3
pan_gene_23801 2
pan_gene_23806 2
pan_gene_23807 2
pan_gene_23808 2
pan_gene_23809 2
pan_gene_2381 3
pan_gene_23810 2
pan_gene_23811 2
pan_gene_23812 2
pan_gene_23813 2
pan_gene_23815 3
pan_gene_23817 2
pan_gene_23831 2
pan_gene_23838 3
pan_gene_23840 2
pan_gene_23861 3
pan_gene_23862 2
pan_gene_23878 2
pan_gene_23879 2
pan_gene_23886 2
pan_gene_2389 2
pan_gene_23890 2
pan_gene_23895 2
pan_gene_239 2
pan_gene_2390 2
pan_gene_23908 2
pan_gene_23914 2
pan_gene_2392 3
pan_gene_23920 2
pan_gene_23922 2
pan_gene_23924 2
pan_gene_23926 2
pan_gene_23931 2
pan_gene_23941 2
pan_gene_23943 2
pan_gene_23944 2
pan_gene_23947 2
pan_gene_23948 2
pan_gene_23955 2
pan_gene_23957 2
pan_gene_23959 2
pan_gene_23962 2
pan_gene_23965 2
pan_gene_23974 2
pan_gene_23978 2
pan_gene_2398 3
pan_gene_23981 2
pan_gene_23992 2
pan_gene_23997 2
pan_gene_240 2
pan_gene_24001 2
pan_gene_24003 2
pan_gene_24008 2
pan_gene_2401 2
pan_gene_24012 2
pan_gene_2402 2
pan_gene_24021 2
pan_gene_24025 2
pan_gene_24026 2
pan_gene_24034 2
pan_gene_24037 2
pan_gene_24038 2
pan_gene_2405 2
pan_gene_24050 2
pan_gene_24056 2
pan_gene_24063 2
pan_gene_24067 3
pan_gene_24068 2
pan_gene_24069 2
pan_gene_24072 2
pan_gene_24079 2
pan_gene_24087 2
pan_gene_2409 2
pan_gene_24094 2
pan_gene_2411 2
pan_gene_2413 2
pan_gene_24130 2
pan_gene_24131 2
pan_gene_24136 2
pan_gene_24137 2
pan_gene_24147 3
pan_gene_24150 2
pan_gene_2416 2
pan_gene_24165 2
pan_gene_24166 2
pan_gene_24170 3
pan_gene_24177 2
pan_gene_24178 2
pan_gene_2419 2
pan_gene_24196 2
pan_gene_2420 2
pan_gene_24200 9
pan_gene_24201 2
pan_gene_24203 2
pan_gene_24205 2
pan_gene_24210 2
pan_gene_24218 2
pan_gene_24225 2
pan_gene_24235 2
pan_gene_24236 2
pan_gene_24237 2
pan_gene_24238 2
pan_gene_24242 2
pan_gene_24245 2
pan_gene_24248 3
pan_gene_24259 2
pan_gene_24260 2
pan_gene_24265 2
pan_gene_24266 5
pan_gene_2427 2
pan_gene_24272 2
pan_gene_24274 2
pan_gene_2428 2
pan_gene_24282 2
pan_gene_24284 2
pan_gene_24285 2
pan_gene_24287 2
pan_gene_24289 2
pan_gene_24294 2
pan_gene_24296 2
pan_gene_24313 2
pan_gene_24314 2
pan_gene_24327 2
pan_gene_24332 2
pan_gene_24334 2
pan_gene_24335 3
pan_gene_24337 2
pan_gene_24338 2
pan_gene_24339 2
pan_gene_2434 2
pan_gene_24341 2
pan_gene_2435 2
pan_gene_24356 2
pan_gene_2436 3
pan_gene_24376 3
pan_gene_24380 2
pan_gene_24381 2
pan_gene_24383 2
pan_gene_24384 3
pan_gene_24385 2
pan_gene_24389 2
pan_gene_2439 4
pan_gene_24390 2
pan_gene_24398 2
pan_gene_24405 2
pan_gene_24406 2
pan_gene_24408 2
pan_gene_24415 2
pan_gene_24419 2
pan_gene_2442 2
pan_gene_24422 2
pan_gene_24423 2
pan_gene_24437 4
pan_gene_24444 2
pan_gene_24445 2
pan_gene_24450 2
pan_gene_24452 2
pan_gene_24455 2
pan_gene_24457 2
pan_gene_24466 2
pan_gene_2447 2
pan_gene_24471 2
pan_gene_24479 2
pan_gene_24483 2
pan_gene_24485 2
pan_gene_24492 2
pan_gene_24503 2
pan_gene_24505 2
pan_gene_24507 2
pan_gene_24510 2
pan_gene_24512 2
pan_gene_24513 2
pan_gene_24528 2
pan_gene_24541 2
pan_gene_24552 2
pan_gene_24557 2
pan_gene_24559 5
pan_gene_24562 2
pan_gene_24563 2
pan_gene_24570 4
pan_gene_24573 2
pan_gene_24576 4
pan_gene_24577 2
pan_gene_24578 2
pan_gene_24581 2
pan_gene_24586 2
pan_gene_24588 2
pan_gene_24596 2
pan_gene_246 2
pan_gene_2460 2
pan_gene_24600 3
pan_gene_24601 2
pan_gene_24605 3
pan_gene_2462 2
pan_gene_24621 2
pan_gene_24629 2
pan_gene_24642 2
pan_gene_24643 2
pan_gene_24644 2
pan_gene_24657 2
pan_gene_24664 2
pan_gene_24666 2
pan_gene_24674 2
pan_gene_24679 2
pan_gene_2468 2
pan_gene_24683 2
pan_gene_24688 2
pan_gene_24694 4
pan_gene_24695 3
pan_gene_24697 2
pan_gene_2470 2
pan_gene_24702 2
pan_gene_24704 2
pan_gene_24708 2
pan_gene_24726 2
pan_gene_24731 2
pan_gene_24733 2
pan_gene_24736 3
pan_gene_24737 2
pan_gene_24738 2
pan_gene_24740 2
pan_gene_24750 2
pan_gene_24758 2
pan_gene_24760 2
pan_gene_24772 2
pan_gene_24779 7
pan_gene_24789 3
pan_gene_24790 2
pan_gene_24792 2
pan_gene_2480 2
pan_gene_24801 2
pan_gene_2482 2
pan_gene_24827 2
pan_gene_24828 2
pan_gene_24829 2
pan_gene_24833 2
pan_gene_24835 2
pan_gene_24836 2
pan_gene_24846 2
pan_gene_24847 2
pan_gene_24850 8
pan_gene_24860 2
pan_gene_24862 2
pan_gene_24865 2
pan_gene_24874 2
pan_gene_24881 2
pan_gene_24882 2
pan_gene_24889 2
pan_gene_24895 3
pan_gene_24896 2
pan_gene_24898 2
pan_gene_24899 2
pan_gene_24910 2
pan_gene_24911 2
pan_gene_24915 2
pan_gene_24916 3
pan_gene_24919 2
pan_gene_2492 3
pan_gene_24923 2
pan_gene_24931 2
pan_gene_24936 3
pan_gene_24944 2
pan_gene_24950 2
pan_gene_24957 2
pan_gene_24960 2
pan_gene_24961 2
pan_gene_24962 7
pan_gene_24968 2
pan_gene_24971 2
pan_gene_24981 2
pan_gene_24982 2
pan_gene_24985 2
pan_gene_24987 2
pan_gene_2499 2
pan_gene_25 2
pan_gene_250 2
pan_gene_25000 2
pan_gene_25001 2
pan_gene_25003 2
pan_gene_25016 4
pan_gene_25019 2
pan_gene_2502 2
pan_gene_25023 2
pan_gene_25027 2
pan_gene_25033 2
pan_gene_25035 2
pan_gene_25037 2
pan_gene_25040 2
pan_gene_25045 2
pan_gene_25050 2
pan_gene_25051 3
pan_gene_25057 2
pan_gene_2506 3
pan_gene_25069 2
pan_gene_25070 2
pan_gene_25081 2
pan_gene_25083 2
pan_gene_25090 2
pan_gene_25093 2
pan_gene_25097 2
pan_gene_25098 2
pan_gene_2510 2
pan_gene_2511 2
pan_gene_25112 2
pan_gene_2512 3
pan_gene_25129 2
pan_gene_25135 2
pan_gene_25139 2
pan_gene_25147 2
pan_gene_25149 2
pan_gene_25158 2
pan_gene_25166 2
pan_gene_25169 2
pan_gene_25174 2
pan_gene_25179 2
pan_gene_2518 2
pan_gene_25180 2
pan_gene_25183 2
pan_gene_25188 2
pan_gene_2519 2
pan_gene_25190 2
pan_gene_25191 2
pan_gene_25199 3
pan_gene_25201 2
pan_gene_25205 2
pan_gene_25207 2
pan_gene_25216 2
pan_gene_25223 2
pan_gene_25226 2
pan_gene_25227 2
pan_gene_25234 2
pan_gene_25238 2
pan_gene_2524 2
pan_gene_25246 2
pan_gene_25247 2
pan_gene_25254 3
pan_gene_25255 2
pan_gene_2526 5
pan_gene_25271 2
pan_gene_25276 2
pan_gene_25280 2
pan_gene_25290 2
pan_gene_25291 3
pan_gene_2530 3
pan_gene_25308 2
pan_gene_25309 2
pan_gene_25313 2
pan_gene_25317 6
pan_gene_2532 2
pan_gene_25324 2
pan_gene_25325 2
pan_gene_25328 2
pan_gene_25336 2
pan_gene_25337 2
pan_gene_2534 2
pan_gene_25341 2
pan_gene_25343 6
pan_gene_25344 2
pan_gene_25348 2
pan_gene_25359 2
pan_gene_2536 2
pan_gene_2537 2
pan_gene_25372 2
pan_gene_25375 2
pan_gene_25380 2
pan_gene_25384 2
pan_gene_25394 2
pan_gene_25399 2
pan_gene_25404 2
pan_gene_25405 2
pan_gene_25415 2
pan_gene_25419 2
pan_gene_25422 2
pan_gene_25424 3
pan_gene_2543 2
pan_gene_25435 2
pan_gene_25439 2
pan_gene_25441 2
pan_gene_25448 2
pan_gene_25450 2
pan_gene_25453 2
pan_gene_25454 2
pan_gene_25455 2
pan_gene_25463 2
pan_gene_25467 2
pan_gene_25472 2
pan_gene_25477 2
pan_gene_25483 2
pan_gene_25485 2
pan_gene_25487 2
pan_gene_25489 2
pan_gene_2549 3
pan_gene_25495 2
pan_gene_25499 2
pan_gene_25501 2
pan_gene_25508 2
pan_gene_2551 2
pan_gene_25517 2
pan_gene_25525 2
pan_gene_2553 2
pan_gene_25530 2
pan_gene_25537 2
pan_gene_25540 2
pan_gene_25541 2
pan_gene_25545 3
pan_gene_25546 2
pan_gene_25548 2
pan_gene_2555 2
pan_gene_25554 2
pan_gene_25557 2
pan_gene_25558 2
pan_gene_25572 2
pan_gene_25575 2
pan_gene_25588 2
pan_gene_25591 2
pan_gene_25592 2
pan_gene_25595 2
pan_gene_25599 2
pan_gene_25608 2
pan_gene_25611 2
pan_gene_25614 2
pan_gene_25615 2
pan_gene_2562 4
pan_gene_25625 2
pan_gene_25626 2
pan_gene_25629 2
pan_gene_25633 2
pan_gene_25637 2
pan_gene_25647 2
pan_gene_2566 2
pan_gene_25667 2
pan_gene_25672 2
pan_gene_25673 2
pan_gene_25677 2
pan_gene_25688 3
pan_gene_25689 2
pan_gene_25692 2
pan_gene_25699 2
pan_gene_25701 3
pan_gene_25703 2
pan_gene_25709 3
pan_gene_2571 2
pan_gene_25712 2
pan_gene_25713 2
pan_gene_25714 2
pan_gene_25719 2
pan_gene_25735 3
pan_gene_25737 4
pan_gene_25744 2
pan_gene_25749 2
pan_gene_2575 2
pan_gene_25750 3
pan_gene_25751 2
pan_gene_25757 2
pan_gene_2576 2
pan_gene_25765 4
pan_gene_25766 2
pan_gene_25779 2
pan_gene_25786 3
pan_gene_25791 2
pan_gene_25792 2
pan_gene_25796 2
pan_gene_25802 2
pan_gene_25807 2
