pan,B73,B97,CML103,CML322,CML69,HP301,Il14H,Ki11,Ki3,Ky21,M37W,Mo18W,Ms71,NC350,NC358,Oh43,Oh7B,P39,Tx303,Tzi8
pan_gene_68813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_68814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_68828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_6883,NA,NA,NA,0.227635,NA,0.64012,8.20504,0.395563,NA,0.22359,1.0392,NA,NA,NA,5.61777,3.83823,16.2054,NA,NA,1.41156
pan_gene_68838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_6885,0,0,0,0,0,0,0,0,0,NA,NA,0,0.0637578,0.00871225,0.0310498,0,0.118062,0.0273809,0.151733,0.259447
pan_gene_6886,0,0,0,0,0.0268332,0,NA,0,0,NA,0,0,0,NA,0.0604321,0.0224951,0,0.0784884,0,0
pan_gene_6887,2.2625,3.56621,NA,33.0565,2.54937,5.2022,5.50628,11.8006,2.76718,7.91407,2.21832,19.6523,10.5022,4.40492,14.5703,14.1885,NA,27.2525,14.9121,NA
pan_gene_6889,3.10258,5.63881,4.53235,2.84273,3.14818,6.0564,2.64331,4.01379,2.09881,3.9649,0.237823,5.51107,4.30783,3.33401,3.64091,3.99842,4.47905,2.73191,3.84492,4.22786
pan_gene_689,22.7062,34.297,15.4522,15.327,26.6684,36.1233,23.9151,21.8175,29.8441,22.0286,21.1835,21.4599,24.4894,19.23,19.2114,19.4498,33.4688,17.6949,32.1994,31.7354
pan_gene_6891,21.9756,51.8613,27.8457,36.3068,34.3143,18.8284,34.5577,23.2867,29.129,18.7852,9.06287,19.8966,15.7713,24.3916,24.8117,15.1391,15.5064,19.8025,21.7821,33.8386
pan_gene_6892,10.1535,11.0587,11.5706,9.57525,9.9879,11.9989,8.95644,10.9127,9.13794,9.46304,8.44711,10.6734,8.5222,9.69126,11.958,7.24236,9.57029,8.44487,10.2126,10.3833
pan_gene_6893,13.8718,10.2832,19.0476,29.1206,4.64669,14.964,12.5498,16.8472,9.74443,23.8885,9.43427,8.16063,6.90904,12.2346,26.197,24.4169,23.9635,31.2879,22.1848,8.98863
pan_gene_6894,NA,7.62735,NA,NA,NA,NA,NA,NA,NA,4.907,3.55993,NA,4.98121,4.51141,NA,4.03189,5.20451,3.30054,2.74582,NA
pan_gene_6896,0,0.05861,NA,NA,0,0,NA,0.142443,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
pan_gene_68983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.99127,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_69,29.2414,29.2046,38.8455,22.4474,26.3346,35.5741,38.5689,31.2241,40.0811,35.1202,29.857,27.6105,46.0807,34.3392,30.8078,NA,22.6606,22.6059,34.6331,23.4595
pan_gene_690,0.0972112,0.190418,0.376575,0.486872,0,0.0282193,0.109226,0.131389,0.487986,0.136786,1.71882,0.320145,NA,0.208996,0.589745,0.490823,1.09523,0.685851,2.65156,0.0719696
pan_gene_6901,4.7966,13.4492,18.1742,7.69139,6.51692,12.9776,7.5984,8.0177,6.87764,6.65365,13.5287,11.8229,8.90209,7.0002,10.7643,7.15989,5.90933,5.76274,10.2414,4.35185
pan_gene_69011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_69014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_69016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_69017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_69038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_69039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_6904,0,0,0,0.186699,0.101384,0,0.24897,0,0,0,NA,0,0.0530671,0.0378177,0,0,0.0735832,0.21887,0.0776833,0.0867214
pan_gene_69044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_6905,5.79847,6.22933,14.2694,6.67039,7.02613,6.93471,6.22424,9.08022,6.9439,20.9984,NA,12.0804,6.37551,NA,9.26188,NA,10.0016,7.38143,12.6297,NA
pan_gene_6906,1.52944,2.80733,4.07694,3.67465,7.79876,3.0053,3.15426,7.0226,NA,8.02821,2.23046,1.97783,2.46487,3.56793,3.94146,5.23885,2.38715,4.23477,10.2395,3.23517
pan_gene_69068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_6908,NA,NA,NA,NA,0.463836,NA,NA,NA,0.516375,0.207063,NA,NA,0.547342,NA,NA,NA,NA,NA,NA,NA
pan_gene_69098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_691,74.9361,124.899,108.996,80.643,75.3094,58.0149,102.786,103.386,57.5033,59.574,78.2641,59.958,57.6758,69.7308,104.477,68.2256,74.6524,69.461,54.3425,62.1441
pan_gene_6910,0.862467,4.47154,2.83735,1.27464,3.92713,1.18826,0.638055,1.70769,2.53431,0.430605,2.07232,0.35648,0.675469,2.02753,2.66335,0.103543,0.886803,0.435485,1.01969,0.657819
pan_gene_6911,0.632791,1.65567,2.10815,1.90625,1.82936,NA,1.9777,1.59504,0.624688,1.34797,NA,0.830716,0.992424,1.25795,NA,0.318066,0.594235,0.454916,1.41172,NA
pan_gene_6912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_69123,6.4584,11.3248,10.6071,6.30319,5.79554,6.89304,6.77871,10.6822,5.02447,3.05437,5.88722,3.8187,3.51233,7.46574,7.52162,2.6993,8.31254,5.57362,4.93171,8.04952
pan_gene_69125,6.75743,3.72373,5.83598,12.0372,4.76711,10.244,12.0185,7.12985,8.7643,5.50262,1.3898,10.3742,4.14494,5.9747,9.4468,9.5739,11.4825,9.054,5.40864,2.58968
pan_gene_69132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_69138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_6916,0.942026,1.97977,0.6301,0.22332,2.39057,0.325293,0.272225,0.515199,1.43099,0.497456,0.693052,0.435715,0.0379051,0.475912,0,0.238096,0.266276,0,0.216083,1.08702
pan_gene_69169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_69184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_69189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_6919,0.0973388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_692,2.6535,0.113027,1.87806,0.844957,0.104892,2.28045,0.552957,3.49208,1.64453,0.869913,0.608547,1.01483,3.11598,0.521193,0.494715,NA,0.820643,2.93993,2.3608,0.12866
pan_gene_6920,2.30039,2.73736,2.4688,17.6863,6.02019,1.01261,8.71821,2.03546,1.86913,5.89601,64.6508,4.09039,2.7273,7.96329,5.88371,2.82019,45.0776,7.0794,96.9987,2.64469
pan_gene_69200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_69201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.4464,NA,NA,44.2483,NA,NA,NA,52.8294,NA
pan_gene_6921,10.4798,9.98736,11.3153,19.5986,NA,1.35598,33.999,NA,0,8.12875,1.25688,0,0.0662085,11.6931,29.8507,0.0895872,16.7108,27.7331,0,0.146972
pan_gene_6922,11.7965,14.1319,17.3724,NA,12.97,15.0357,11.9301,NA,9.40938,15.8746,11.8497,16.6253,13.4389,11.8613,14.3727,13.2777,11.9074,12.3167,16.8319,12.0614
pan_gene_69222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_69224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_69229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_6923,0.540526,NA,NA,NA,0.527685,NA,0.879897,0.479305,NA,0.374848,NA,NA,NA,1.55305,NA,NA,NA,NA,NA,NA
pan_gene_69230,NA,NA,NA,NA,NA,NA,NA,NA,24.9408,NA,30.3809,23.5094,NA,NA,32.6002,NA,NA,NA,31.3251,NA
pan_gene_6924,13.7061,15.013,10.8959,10.7486,NA,18.0505,13.7566,13.2756,9.21008,8.82619,11.6951,13.6079,12.7896,12.28,10.9759,10.2897,10.5738,10.7938,11.8212,11.0666
pan_gene_69241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_6925,0,0,0.0445525,5.89505,NA,0,0,0.0737602,NA,0.030716,0,NA,0,0.098401,0,0.645454,0,0,0.0732223,0.253521
pan_gene_6926,NA,39.6424,66.2663,20.605,23.4789,67.4617,39.0502,56.899,40.6048,24.4164,44.3696,43.7268,45.6267,37.7947,65.1566,49.6424,60.5102,30.9288,34.3777,28.7348
pan_gene_6927,0,NA,0,0,NA,NA,0,0,0,0,0,NA,0,NA,0,NA,0.00329798,0,0,0
pan_gene_6928,2.62909,5.0607,6.08149,4.32494,3.56322,5.08408,5.35547,4.79771,5.78821,7.43684,13.2155,7.51632,2.69531,3.72623,5.43965,8.65208,4.33081,8.24767,7.22863,6.34337
pan_gene_6929,0,0.06301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15492,0,1.38319,2.40134
pan_gene_693,13.6456,15.3874,13.9123,25.4974,22.4621,23.2987,12.0462,20.5965,11.0154,25.7837,13.3666,17.9434,13.887,14.8558,23.0871,17.1125,12.8086,20.5937,28.8049,16.0699
pan_gene_6930,NA,NA,0,0,0,0,NA,0,NA,0,NA,0,NA,0.0487002,0,0,0,0,0.0766368,NA
pan_gene_6931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_69321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_6933,0.0684877,2.81901,NA,0,NA,0,0.11437,NA,0,NA,NA,NA,0.0422319,0.109696,NA,0.0215493,0,NA,NA,0.155782
pan_gene_69332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_69333,NA,NA,8.44523,3.92452,1.38303,0.427774,1.18415,NA,0.247938,NA,3.49595,NA,6.82864,0.310666,1.12674,NA,NA,2.63076,3.6693,NA
pan_gene_69338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_6934,NA,5.01069,2.67753,3.02306,9.77732,NA,NA,NA,8.54715,1.3326,5.38162,4.61774,1.86524,3.57159,13.9832,1.7931,NA,2.08498,1.67389,4.26537
pan_gene_69343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_69345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_6935,3.44227,8.85756,5.72345,5.35582,NA,5.05737,7.10066,5.77345,9.35619,5.31642,7.90041,5.97953,4.68397,5.67225,5.96496,5.96864,5.30816,5.26454,8.24699,6.44691
pan_gene_69352,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0.179321,0,NA,NA,NA,0,NA,NA,0.0768758,NA
pan_gene_6936,NA,4.31522,6.54981,NA,3.06819,2.87366,3.20202,4.3008,4.74689,3.05199,2.46388,2.844,1.53827,2.6917,2.63129,2.93867,1.62571,1.27288,1.918,8.9529
pan_gene_6937,0.0513658,0.0597855,0,0.0846235,0,0,0,0,0,0,0.0596085,0,0.145329,0,0,0.413838,0.205055,0,0.430524,0
pan_gene_6940,10.525,19.6942,12.6436,6.43538,8.35635,8.42149,12.0081,10.9414,8.65081,7.78565,8.36416,9.85255,6.335,10.5922,10.1437,3.25628,8.31754,6.37862,8.44921,7.17566
pan_gene_6941,16.849,21.8147,26.0706,17.0138,18.3167,22.5242,17.4541,25.6297,15.0313,15.6807,17.3404,20.4324,15.1349,19.9636,21.0926,17.1952,22.0735,13.3976,17.5067,23.9775
pan_gene_6943,49.0889,60.7203,45.7937,34.42,NA,44.365,62.2869,58.1866,42.1025,44.306,45.4914,44.7143,45.0164,38.4421,46.0679,41.5312,44.5729,60.838,32.2499,40.6274
pan_gene_69433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_6944,10.6672,17.8293,22.6556,7.85728,10.3499,19.2042,14.806,18.8007,11.4885,8.40744,15.3545,8.60031,8.27859,9.87828,12.0801,8.22292,16.8831,9.62576,10.8029,8.72919
pan_gene_6945,42.7425,47.3188,57.9099,39.1284,44.0702,84.3964,39.074,50.6731,34.9682,54.157,38.9047,46.1796,48.118,45.3562,51.3721,48.8964,68.4577,25.0865,46.5058,35.1991
pan_gene_6946,160.596,190.236,232.488,191.801,137.276,177.854,224.493,192.737,163.984,252.677,153.025,162.974,188.458,216.561,210.61,219.582,260.305,194.478,NA,NA
pan_gene_69466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_6947,50.6003,35.0347,34.5921,25.5698,32.5551,63.2005,38.4335,26.6298,28.1415,18.7626,30.0939,31.9866,18.8999,27.2747,31.3506,34.3345,26.4914,40.4159,27.7242,27.0647
pan_gene_69470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_69473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_6948,16.3748,29.7495,18.8594,17.2746,19.4249,14.5694,19.3702,27.2044,26.637,22.0293,21.8498,26.013,21.4222,26.5527,24.7593,8.58314,24.8992,13.0505,19.521,18.9121
pan_gene_69489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_6949,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_695,2.26969,3.42543,2.64595,2.7655,2.09998,2.96866,1.07616,3.1552,1.90306,1.32746,1.8244,1.15262,0.67051,3.08453,4.88523,1.66042,2.14564,1.48174,2.77981,2.21338
pan_gene_69535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_6956,NA,2.85989,NA,NA,2.3088,4.39279,3.13442,4.17784,0.948517,3.73332,2.88764,7.40112,1.82529,NA,NA,3.14571,2.38366,5.49194,3.58809,NA
pan_gene_6957,35.0895,52.9091,35.5927,31.789,38.0882,28.9845,56.769,58.5089,51.5876,30.5158,33.0729,31.6928,47.1322,32.6022,33.5986,37.6216,46.4995,43.0105,33.5498,42.087
pan_gene_69578,NA,NA,286.124,474.256,NA,358.568,NA,NA,232.214,278.674,275.026,NA,NA,357.978,395.27,NA,NA,NA,490.691,241.238
pan_gene_6958,8.62699,80.4723,51.9744,8.3517,46.3445,35.1471,73.817,48.1861,46.8128,64.2766,53.8888,45.4753,61.3837,NA,34.5087,37.8447,58.7981,8.51734,10.7172,8.64076
pan_gene_6959,3.91825,6.39328,1.12816,3.92692,5.51778,5.72185,4.41632,NA,4.14001,2.08718,NA,6.6142,4.72654,7.01033,4.9714,6.94048,3.81946,6.98574,6.75771,6.3906
pan_gene_69592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_6960,22.4456,21.7736,23.6904,19.9762,22.8117,20.6517,26.0069,23.2623,26.4568,18.8639,16.3884,19.5143,18.086,23.4071,19.7402,12.676,15.4688,14.7921,20.1251,22.7392
pan_gene_69608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_6961,61.6244,49.7628,60.5385,57.7138,50.8086,47.3379,57.1215,70.8248,67.659,33.1186,49.2955,48.9955,50.6321,57.026,59.1398,43.8807,49.2619,50.9611,47.7816,60.8621
pan_gene_69612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_69635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_69636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_6965,1.5924,1.41655,4.21796,0.841629,1.64579,1.8775,1.22295,3.51904,1.6302,0.670046,0.588944,2.05769,1.07446,2.66609,3.44051,1.57356,1.84224,0.712345,0.561838,1.28422
pan_gene_69684,NA,0,NA,0,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,NA,NA
pan_gene_6969,44.1927,28.5339,44.4041,30.7291,31.7665,30.0976,26.811,35.092,28.6472,32.8248,25.0274,35.3096,36.4557,34.8953,45.8375,NA,30.5629,23.5395,32.2975,43.9712
pan_gene_69691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_69697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_6970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_6971,13.0838,12.0144,NA,14.3071,NA,11.0836,NA,11.9865,7.41226,11.462,10.1036,14.0711,10.5516,NA,NA,NA,15.5863,NA,NA,15.4689
pan_gene_69718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_6972,38.8516,45.6634,34.8887,40.8477,57.1393,33.6645,51.3395,49.4252,54.6523,25.8355,49.0465,35.8489,37.7493,49.3191,36.0442,26.1439,32.4402,33.1923,31.3859,43.1858
pan_gene_69728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_6973,12.1687,13.2424,12.9452,7.74857,12.5085,6.48942,14.0118,13.7318,8.29657,7.16749,12.1773,7.14998,7.23447,10.8414,8.41978,6.23864,7.71144,12.4749,7.83824,11.683
pan_gene_69730,NA,0.145294,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0911505,NA,NA,NA,NA
pan_gene_6974,28.5419,29.6771,36.3985,33.1492,31.7152,26.5597,21.6053,34.2101,30.2872,23.69,42.8041,25.8026,25.1724,30.7619,37.8204,22.691,28.7859,33.442,30.3601,32.1215
pan_gene_69761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_69781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_69783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_6979,10.1164,15.2354,15.8057,13.3894,12.0526,13.2328,17.4782,14.7003,11.3908,11.247,12.6678,12.8799,12.6949,15.6601,16.4528,11.2123,12.2234,13.8746,15.097,10.0094
pan_gene_6980,NA,8.18393,6.91046,7.5942,9.17157,5.89996,NA,10.2695,8.66783,4.68939,NA,NA,6.29211,NA,6.6986,NA,7.18925,4.6701,5.90892,NA
pan_gene_6981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_6982,3.42196,5.51377,3.33344,3.23752,2.97163,5.15144,3.79863,2.93365,3.21799,3.4247,4.59894,3.30751,3.21733,3.00545,2.26282,2.97381,4.13399,4.56055,2.82156,4.23671
pan_gene_6983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_69834,NA,NA,NA,NA,NA,NA,3.95867,3.93276,4.9718,NA,3.54026,NA,NA,NA,NA,NA,0.856651,NA,NA,NA
pan_gene_69839,NA,22.9459,17.9716,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.4043,NA,NA,NA,NA,NA,NA,NA
pan_gene_6984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_69843,NA,0,0,0.0334196,0.171659,0.0348215,0,NA,NA,NA,0,0.0379123,0,NA,NA,0,0.503833,0.0390704,NA,NA
pan_gene_69848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_6985,0.988962,0.552647,2.26271,0.681506,0.437132,0.749639,0.593779,0.423684,0,0.951813,0.166835,0.848353,2.15938,1.19639,1.69166,0.729204,3.9413,0.239613,0.430385,1.29218
pan_gene_6986,13.9637,19.3196,17.1557,17.2223,18.0981,16.0021,12.9517,16.0297,14.9664,15.1811,15.8128,15.7887,15.2061,18.6849,19.994,17.2801,16.3749,13.0375,19.0741,20.2861
pan_gene_69861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_69863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_6987,0.0213016,0,0,0,0,0,0.071022,0,0,0.106548,0.0471588,0,NA,0.0194529,0,0,0.0848908,0,0.0858439,0
pan_gene_6988,18.3463,20.3854,20.4749,16.5464,NA,21.6365,20.9499,17.8719,24.2939,17.0362,22.165,16.0126,19.0126,20.8761,16.0065,17.7104,19.649,16.7,18.6538,18.0567
pan_gene_6989,6.03542,4.19756,4.98802,NA,4.85212,3.3546,6.45864,4.18179,8.19629,7.10793,2.87821,2.26257,1.64771,NA,5.07204,2.76383,5.25512,8.60757,7.42075,4.61976
pan_gene_6990,5.53376,4.90561,7.61032,4.06904,2.97436,2.97993,1.70845,6.31303,8.25948,4.8739,7.91012,7.20328,2.72846,4.40464,4.24668,3.09493,4.29608,2.30098,7.32954,3.22131
pan_gene_69902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_69904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_6992,3.63327,3.45002,5.18702,4.00927,3.87632,5.26445,NA,2.76881,NA,3.99535,NA,4.40296,2.29961,4.53704,4.9752,NA,NA,NA,4.06237,3.2552
pan_gene_69926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_6993,9.55275,16.2568,16.2644,16.4179,13.1679,10.5297,20.946,15.5339,9.14438,10.419,10.7412,10.195,14.4946,14.9374,12.3245,NA,NA,NA,20.6557,9.86219
pan_gene_69942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_69946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_69954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_69959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_6996,17.9353,26.3309,21.1295,28.7111,12.9163,19.54,8.98652,18.9607,14.8429,14.585,16.3186,22.5996,17.1423,23.1585,26.0944,23.6166,20.5558,18.2385,20.5812,29.4839
pan_gene_69986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_69987,NA,NA,2.42686,NA,NA,1.12693,NA,1.71471,NA,NA,NA,NA,NA,1.82856,2.5343,1.48199,1.86576,NA,NA,NA
pan_gene_69992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_69997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_70,8.21842,NA,26.8686,11.9007,13.279,33.5198,12.4735,NA,NA,27.1699,13.0918,16.9178,16.2627,10.1937,NA,NA,23.8766,NA,16.626,19.6125
pan_gene_7000,4.10052,7.07048,10.4519,5.0807,NA,7.24197,4.90663,5.96856,5.1116,7.0018,4.30003,6.31442,5.16188,5.58349,5.72942,4.71531,10.6904,4.69751,5.16634,5.56752
pan_gene_70003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_70005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_7001,35.5448,35.6926,35.252,31.4746,33.171,42.3978,26.2474,32.981,27.0069,39.5092,32.059,40.1936,34.8907,34.9849,38.6415,38.9553,41.8956,41.9106,34.39,34.828
pan_gene_70015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_70018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_70019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan_gene_7002,0.185083,0.286637,0.0552083,2.97125,0.290456,0.203766,0,0.669428,0.843133,0.161684,0.341148,0.180516,0.307031,0.132965,0.87007,NA,0.44773,3.68975,0.0997363,0.158658
pan_gene_70020,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,NA
